Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (Â°C),Maximum Temperature (Â°C),Minimum Temperature (Â°C),sid,lat,long
Clementi,2016,10,19,14.4,10.2,13.8,14.2,27.3,30.4,22.5,7.9,42.5,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,20,0,0,0,0,28.8,32.1,25.9,7.2,22,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,21,13.6,13.4,13.6,13.6,28.6,32.3,24.4,6.5,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,22,1.6,1.6,1.6,1.6,28,31.1,24,7.2,31,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,23,0.6,0.4,0.6,0.6,28.1,31.9,25.9,8.3,22.3,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,24,14.8,13.4,13.6,13.6,27,29.9,24.3,10.1,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,25,23,11.8,17.2,19,26.7,32.2,22.6,7.9,42.5,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,26,1.6,0.8,1.2,1.4,27.2,32.1,24,7.9,31,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,27,3.6,1.6,2.2,2.6,25.8,29.8,23.2,11.2,35.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,28,2.6,1,1.2,1.6,26.5,31.3,24.3,9,32.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,29,3.8,1.8,2.4,2.6,26.4,29.6,24.5,9,37.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,30,1.4,0.8,1.4,1.4,26.9,29.3,24.4,7.9,35.3,,,,,,,S50,1.3337,103.7768
Clementi,2016,10,31,0,0,0,0,28.2,32,25.1,8.3,25.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,1,69.4,36.6,48.4,56,27.1,31.1,23.5,7.9,32.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,2,11.8,6.6,7,7,26.7,32,22.9,10.4,37.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,3,1.8,0.6,1,1.6,27.1,30.8,24.8,10.1,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,4,3.8,3.2,3.2,3.2,27.5,31,25.1,8.6,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,5,7.8,3,4.4,4.6,26.2,27.9,23.9,9,31,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,6,0.4,0.4,0.4,0.4,28.1,32.5,24.6,8.6,27.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,7,1.6,0.6,0.6,1,26.4,27.9,25.5,10.8,25.9,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,8,0,0,0,0,28.7,33.4,24.8,7.6,24.5,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,9,3.8,3.6,3.8,3.8,27.9,32.2,24.2,9.4,27,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,10,1.4,1,1.4,1.4,27.5,32.2,24.8,10.4,32,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,11,21.8,21.6,21.6,21.6,26.4,31.9,23.8,10.4,27,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,12,63.6,39.8,51.8,57.8,26.6,32.7,23.8,9.7,41.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,13,0.2,0.2,0.2,0.2,27.1,32,24.8,9.4,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,14,37.2,15,24.4,31.8,24.9,26.3,23.4,11.2,39.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,15,33.8,28,33.2,33.8,26.8,32.9,23.9,9.7,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,16,12.6,6,10.4,11.8,26.1,28.5,22.7,9,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,17,7.8,7,7.6,7.8,27.2,32.3,24.8,9.7,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,18,15,10.2,14.8,15,27.1,32.2,24.4,9.7,38.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,19,14.4,8.2,11.4,14,27.5,31.3,23.6,8.6,33.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,20,2.8,2.6,2.6,2.6,—,30.5,25.9,9.4,27.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,21,2,1.8,1.8,1.8,27.7,31.4,25.2,9,33.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,22,4,3.8,4,4,27,28.9,23.7,9,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,23,33.4,29.6,33,33.4,27.1,29.5,23,8.6,44.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,24,0,0,0,0,27.7,32.2,25.5,10.1,31.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,25,0.2,0.2,0.2,0.2,27.6,33.2,24.8,10.1,27.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,26,32.4,26.8,30.8,31.6,27,31.8,23.6,9,31.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,27,11,5.2,9.2,10.6,27,30.2,23.6,10.4,30.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,28,0,0,0,0,27.3,30.1,25.6,10.8,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,29,0,0,0,0,26.1,28.1,24.7,12.6,33.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,11,30,0,0,0,0,27.8,31.3,24.5,11.2,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,1,5.2,0.6,1,1.6,25.4,27.3,24.4,11.2,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,2,2.8,1.6,2,2.4,26.9,30.9,23.9,9.4,31.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,3,1.8,1.6,1.8,1.8,27.4,31.1,24.7,9,24.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,4,21.8,21.8,21.8,21.8,28.4,33.6,24.3,8.6,24.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,5,11.8,9.2,10,11.6,28.8,34.7,25.3,9,29.5,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,6,0.4,0.2,0.2,0.4,28.6,34.1,25.4,9,32.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,7,0,0,0,0,28.7,33.4,26.2,10.8,31,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,8,0,0,0,0,28.7,32.4,25.8,9.7,33.5,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,9,13.8,7.8,7.8,7.8,—,31.2,24.3,10.1,32.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,10,0.2,0.2,0.2,0.2,27.4,30.5,25.2,10.1,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,11,2.2,1.4,1.4,1.4,25.8,29.4,24,11.9,31.3,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,12,0,0,0,0,27.5,31,24.9,11.5,30.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,13,0.6,0.6,0.6,0.6,27.9,31.9,25.3,10.1,36.4,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,14,0,0,0,0,28.3,32.8,25.5,9.7,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,15,0,0,0,0,28.6,32.5,26.3,9.7,25.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,16,0,0,0,0,28.8,34,26.2,10.1,31.3,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,17,4.4,3.2,3.4,4.4,26.9,31.3,25.6,12.2,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,18,30.6,11.2,14.4,16.6,26.2,32.3,22.8,10.4,37.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,19,1.2,0.8,0.8,0.8,27.5,32.1,24.6,11.5,31.3,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,20,0,0,0,0,—,31.8,24.9,13,34.2,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,21,0,0,0,0,—,33.1,25.8,11.5,28.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,22,34.8,24,25.8,33,26.4,31.7,23.8,11.5,32,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,23,26.6,14.4,22.8,26,26.8,31.1,23.4,9.7,36.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,24,19.8,13.8,16.8,18.4,26.4,32.9,24,10.8,36.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,25,12.8,8.8,10,12,26.5,32.7,24.3,11.5,40.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,26,0,0,0,0,26.7,30.5,24,11.5,33.1,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,27,11.6,8.8,10.2,11.2,26,29.4,24.2,11.2,41.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,28,2.6,0.6,1,1.4,25.1,27.7,23.1,12.6,40,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,29,0,0,0,0,27.3,31.5,24.5,10.1,31.7,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,30,0,0,0,0,—,—,—,11.5,37.8,,,,,,,S50,1.3337,103.7768
Clementi,2016,12,31,0,0,0,0,—,—,—,11.2,29.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,1,6.6,2.2,2.6,3.4,—,—,—,11.2,40.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,2,1.8,1.2,1.2,1.6,—,—,—,10.8,32,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,3,0,0,0,0,—,—,—,10.1,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,4,2,2,2,2,—,—,—,10.1,28.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,5,2.4,1.8,2.4,2.4,—,—,—,10.4,40.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,6,0,0,0,0,—,—,—,9.4,23.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,7,0,0,0,0,—,—,—,9,27,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,8,0,0,0,0,—,—,—,9.4,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,9,0,0,0,0,—,—,—,10.4,30.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,10,0,0,0,0,—,—,—,10.4,29.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,11,11.2,11.2,11.2,11.2,—,—,—,10.4,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,12,0,0,0,0,—,—,—,8.6,24.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,13,0,0,0,0,—,—,—,9.4,30.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,14,0,0,0,0,—,—,—,8.3,24.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,15,0,0,0,0,—,—,—,9.4,26.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,16,0,0,0,0,—,—,—,9.4,27.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,17,0,0,0,0,—,—,—,8.6,25.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,18,8.2,4.8,5.8,7.6,—,—,—,9.7,32.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,19,24.2,18.2,22.4,23.8,—,—,—,9,30.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,20,0.2,0.2,0.2,0.2,—,—,—,10.4,25.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,21,8.6,1.6,2.6,4,—,—,—,10.8,37.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,22,9.8,7.2,8.6,9,—,—,—,12.6,38.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,23,78.2,16.4,21.4,29.6,—,—,—,10.8,36.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,24,10.8,1.4,2.2,3.6,—,—,—,11.5,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,25,9.8,8,9,9.8,—,—,—,9.7,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,26,0.6,0.4,0.4,0.4,—,—,—,10.1,36.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,27,0,0,0,0,—,—,—,11.9,46.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,28,0,0,0,0,—,—,—,10.1,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,29,0,0,0,0,—,—,—,10.1,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,30,3.2,2.8,2.8,2.8,—,—,—,9.7,36.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,1,31,0,0,0,0,—,—,—,9.7,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,1,0,0,0,0,—,—,—,9,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,2,0,0,0,0,—,—,—,9.4,27.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,3,17.8,17.6,17.6,17.6,—,—,—,9,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,4,0.8,0.8,0.8,0.8,—,—,—,7.2,29.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,5,0,0,0,0,—,—,—,8.3,25.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,6,0,0,0,0,—,—,—,7.9,27.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,7,1,1,1,1,—,—,—,7.2,26.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,8,37.4,26.6,27.2,31.8,—,—,—,8.3,40,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,9,0.2,0.2,0.2,0.2,—,—,—,7.2,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,10,0,0,0,0,—,—,—,10.1,38.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,11,0,0,0,0,—,—,—,12.2,50,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,12,4.6,2,2,3.4,—,—,—,10.8,41,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,13,3.4,1.4,1.6,2,—,—,—,11.5,47.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,14,1.4,0.6,0.6,0.8,—,—,—,11.9,50,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,15,4.8,2,3,3.6,—,—,—,10.8,45.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,16,0,0,0,0,—,—,—,10.1,44.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,17,0,0,0,0,—,—,—,9.7,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,18,0,0,0,0,—,—,—,10.1,39.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,19,0,0,0,0,—,—,—,9.4,36.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,20,0,0,0,0,—,—,—,8.3,33.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,21,4.8,4,4,4.8,—,—,—,7.2,29.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,22,0,0,0,0,—,—,—,6.8,29.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,23,20,18.2,18.8,19.4,—,—,—,6.5,46.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,24,9.4,1.8,3,5.4,24.8,27.2,23.5,8.3,29.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,25,0.6,0.4,0.6,0.6,26.5,34,23.6,5.8,24.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,26,5,3.8,4,5,—,32.6,25.2,7.2,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,27,4,2.6,3.6,4,27,30.4,24.7,7.2,35.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,2,28,13.8,11.8,12,12,26.3,29.3,24.4,7.2,40,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,1,36.8,9.2,15.4,18.6,—,27.9,23,9.4,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,2,0,0,0,0,26.7,30.4,24.3,7.9,37.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,3,26.6,10,10.2,10.2,25.4,27.5,22.7,7.2,41.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,4,1.2,0.8,0.8,0.8,25.4,28.5,23.8,5,20.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,5,4.4,3.2,4.2,4.4,26.6,31.6,24.3,6.8,32,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,6,5.4,5.2,5.4,5.4,26.6,33.2,24.1,6.1,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,7,0.2,0.2,0.2,0.2,27,33.5,24.3,5.8,26.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,8,0,0,0,0,27.3,32.8,24.6,7.2,26.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,9,0,0,0,0,27.3,32.2,24.2,8.6,28.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,10,0,0,0,0,27.2,31.7,24.5,7.2,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,11,12.8,5.4,9.4,12.6,27,32.8,24,6.8,38.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,12,28,13.2,23,27.6,—,30.8,23.1,6.5,26.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,13,1.6,1.6,1.6,1.6,27.9,33,25.2,7.6,33.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,14,0.2,0.2,0.2,0.2,26.9,30,24.4,6.1,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,15,0,0,0,0,29.2,35.4,25.5,6.8,32.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,16,1.2,1.2,1.2,1.2,28.1,33.5,25.5,6.8,32.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,17,0.8,0.6,0.8,0.8,27,33.1,24.9,4.7,32.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,18,0,0,0,0,27.9,34,25.3,5.4,33.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,19,0,0,0,0,28,32.6,25.3,5.8,27.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,20,6.4,2.4,3.2,5.2,26.8,29.9,24.5,6.1,27.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,21,0,0,0,0,28.5,34.7,25.2,6.1,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,22,8.4,7.8,8.2,8.4,27.2,33.6,23.2,5.8,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,23,0,0,0,0,28.5,33.8,25.4,6.8,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,24,0,0,0,0,28.2,31.3,26.1,7.2,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,25,7.4,5.8,7.4,7.4,27.3,33.7,25,5.8,36.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,26,0,0,0,0,28.9,34.5,25.7,6.1,27.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,27,0,0,0,0,29,33.1,26.6,6.1,25.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,28,0.6,0.4,0.4,0.4,27,29.4,25.7,4.7,20.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,29,43.6,35.6,38.2,38.2,26.4,32.9,22.1,4.3,43.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,30,5.2,1.8,2.8,4.2,25.6,30.4,23.7,4.7,27.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,3,31,6.8,6.4,6.8,6.8,26.8,33.1,24.5,4.3,29.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,1,1.4,0.6,1,1.2,26.7,32,24.8,4.7,30.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,2,0,0,0,0,27.7,31.5,25.1,6.1,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,3,5,3.6,3.8,4.4,27.3,29.8,24.1,5.8,27,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,4,5,1.4,2.4,4,28.5,32.4,24.3,7.2,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,5,1.8,1.6,1.8,1.8,28.6,32.4,25.1,7.2,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,6,0,0,0,0,29.1,33.8,27.2,5.4,24.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,7,19.6,11.2,15.2,16.8,28.1,34.2,23.1,7.9,39.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,8,5.4,3.8,4.4,5,26.9,29,24.2,4.3,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,9,2.8,2.6,2.6,2.6,28,34.2,25,4.3,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,10,0,0,0,0,27.3,31.7,25,5,26.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,11,0,0,0,0,29,33.6,26.2,6.5,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,12,53,27.2,41,50.8,27.8,31.4,23.4,8.3,29.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,13,30.8,22.6,28.4,30,26.6,29.6,23.4,6.8,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,14,8,6.8,7.6,8,27,32.9,24.4,5.4,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,15,27.2,13.6,20.8,26.8,26.8,33.2,23.8,5.8,32.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,16,7.6,7.2,7.6,7.6,27.7,33.2,24.9,5.4,29.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,17,20.8,13,20.2,20.8,28.1,34.8,24,6.1,40.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,18,29.2,19.2,21.6,24.6,26.6,35.2,23.8,6.5,43.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,19,0,0,0,0,27.8,33.4,23.7,5,28.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,20,25,21.8,25,25,27.5,33.6,24.5,4.3,31,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,21,32,12.8,22,30,27.4,32.5,23.2,6.5,34.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,22,19.8,6.4,12.8,19.6,27.9,30.5,24.7,5.4,38.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,23,17,10.2,16.6,17,—,—,—,2.9,6.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,24,0.6,0.2,0.4,0.6,—,—,—,5,35.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,25,43.2,38.4,42.4,42.4,26.6,34.1,23.4,3.6,43.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,26,1,1,1,1,27.3,29.8,25.2,5,22.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,27,33.2,21,25,25.4,27.2,32.8,23.4,6.8,38.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,28,9.2,7,7.2,7.8,27.3,32.1,23.3,6.8,28.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,29,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,4,30,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,1,0,0,0,0,28.7,32,26.5,5.4,32,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,2,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,3,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,4,17,14,16.4,17,28.3,32.2,24.8,5,35.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,5,0,0,0,0,—,—,—,1.8,7.2,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,6,21.8,20.4,21.4,21.4,—,—,—,6.8,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,7,0.2,0.2,0.2,0.2,27.9,31,26.1,4.7,27.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,8,0,0,0,0,28.7,32.9,26.1,6.8,27,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,9,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,10,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,11,1.4,0.8,1.4,1.4,28,30.9,24.6,7.2,27,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,12,20.2,12.8,19.4,20,27.9,30.8,24.7,6.1,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,13,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,14,0,0,0,0,—,—,—,7.9,31.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,15,4.4,1.4,1.6,2.8,27.9,30.3,25.7,7.2,37.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,16,0.2,0.2,0.2,0.2,28.5,31.5,26.6,8.3,32.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,17,0,0,0,0,29.6,33.4,27.4,10.8,37.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,18,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,19,0,0,0,0,—,—,—,9.7,33.1,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,20,0,0,0,0,29.6,33.4,28.2,8.3,33.5,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,21,19.4,12.8,15.6,15.8,28,32.2,25.2,8.3,36,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,22,38.6,26.8,34.6,36.6,27.9,32.9,22.2,9.4,56.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,23,0,0,0,0,29.3,32.4,27.3,9.7,32.8,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,24,41.6,19.4,28.4,33,25.9,28.9,23.2,7.6,45.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,25,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,26,32.6,19,23,24.8,—,—,—,10.1,52.6,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,27,0,0,0,0,28,31.9,25.6,4.3,22.7,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,28,0,0,0,0,28.8,31.5,26.6,7.9,28.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,29,14,13.4,14,14,—,—,—,9,32.4,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,30,19.4,8.8,12.2,14.8,26.3,29.6,23.2,6.1,44.3,,,,,,,S50,1.3337,103.7768
Clementi,2017,5,31,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,6,1,—,—,—,—,—,—,—,—,—,,,,,,,S50,1.3337,103.7768
Clementi,2017,6,2,0,0,0,0,28.9,32.7,27.2,8.6,22,,,,,,,S50,1.3337,103.7768
Clementi,2017,6,3,0,0,0,0,29.5,33.5,27.5,9.4,29.9,,,,,,,S50,1.3337,103.7768
Clementi,2017,6,4,0,0,0,0,—,—,—,8.6,16.2,,,,,,,S50,1.3337,103.7768
